sale_id,sale_date,customer_id,product_id,quantity,sales_value,currency,sales_channel
348,2024-04-13 23:53:09.441530,nan,PROD017,8,240.13,GBP,Online
349,2024-06-06 23:53:09.441530,nan,PROD016,3,393.64,EUR,Retail
350,2022-11-25 23:53:09.441530,nan,PROD002,6,375.66,USD,Online
351,2024-02-27 23:53:09.441530,nan,PROD005,7,306.26,EUR,Retail
352,2022-04-04 23:53:09.441530,nan,PROD013,6,346.32,JPY,Wholesale
353,2022-12-16 23:53:09.441530,nan,PROD011,5,18.99,GBP,Retail
354,2022-11-04 23:53:09.441530,nan,PROD001,4,162.77,EUR,Retail
355,2022-08-05 23:53:09.441530,nan,PROD003,2,322.53,JPY,Retail
356,2023-03-03 23:53:09.441530,nan,PROD018,9,14.58,EUR,Wholesale
357,2022-08-21 23:53:09.441530,nan,PROD004,7,26.16,GBP,Wholesale
358,2021-09-21 23:53:09.441530,nan,PROD009,7,427.43,JPY,Retail
359,2023-02-02 23:53:09.441530,nan,PROD011,4,345.17,JPY,Retail
360,2023-11-09 23:53:09.441530,nan,PROD017,5,140.03,USD,Wholesale
361,2023-09-30 23:53:09.441530,nan,PROD011,6,347.1,GBP,Wholesale
362,2022-11-14 23:53:09.441530,nan,PROD003,2,398.3,JPY,Retail
363,2023-10-07 23:53:09.441530,nan,PROD019,4,160.33,GBP,Wholesale
364,2024-06-10 23:53:09.441530,nan,PROD020,4,27.66,EUR,Retail
365,2023-01-27 23:53:09.441530,nan,PROD011,4,467.06,GBP,Retail
366,2024-07-04 23:53:09.441530,nan,PROD014,7,179.14,USD,Retail
367,2023-10-30 23:53:09.441530,nan,PROD006,7,62.18,GBP,Wholesale
368,2022-07-31 23:53:09.441530,nan,PROD019,7,251.01,GBP,Wholesale
369,2022-05-14 23:53:09.441530,nan,PROD015,7,386.55,EUR,Wholesale
370,2023-01-08 23:53:09.441530,nan,PROD011,2,118.61,USD,Retail
371,2024-02-11 23:53:09.441530,nan,PROD018,5,142.05,EUR,Retail
372,2022-02-05 23:53:09.441530,nan,PROD004,2,128.93,JPY,Online
373,2023-12-29 23:53:09.441530,nan,PROD019,5,495.92,EUR,Retail
374,2023-07-20 23:53:09.441530,nan,PROD003,6,106.73,USD,Retail
375,2022-09-13 23:53:09.441530,nan,PROD012,3,292.0,USD,Online
376,2024-04-12 23:53:09.441530,nan,PROD004,6,463.38,GBP,Retail
377,2023-07-21 23:53:09.441530,nan,PROD012,5,81.98,USD,Retail
378,2024-07-31 23:53:09.441530,nan,PROD001,4,485.72,EUR,Wholesale
379,2022-06-10 23:53:09.441530,nan,PROD016,9,474.26,USD,Online
380,2022-09-30 23:53:09.441530,nan,PROD002,8,443.44,JPY,Wholesale
381,2021-09-10 23:53:09.441530,nan,PROD003,7,115.13,USD,Online
382,2023-01-10 23:53:09.441530,nan,PROD016,1,320.69,USD,Retail
383,2023-09-22 23:53:09.441530,nan,PROD010,9,382.84,EUR,Online
384,2021-10-03 23:53:09.441530,nan,PROD009,9,493.15,GBP,Wholesale
385,2023-08-26 23:53:09.441530,nan,PROD014,6,98.41,GBP,Retail
386,2023-12-26 23:53:09.441530,nan,PROD008,7,385.35,EUR,Wholesale
387,2021-11-27 23:53:09.441530,nan,PROD002,3,176.01,GBP,Online
388,2023-10-14 23:53:09.441530,nan,PROD011,5,96.06,JPY,Online
389,2023-04-26 23:53:09.441530,nan,PROD002,7,216.47,JPY,Online
390,2024-04-25 23:53:09.441530,nan,PROD015,1,398.98,GBP,Wholesale
391,2024-06-16 23:53:09.441530,nan,PROD018,1,237.78,EUR,Retail
392,2022-10-21 23:53:09.441530,nan,PROD005,5,273.39,EUR,Retail
393,2021-12-22 23:53:09.441530,nan,PROD007,9,497.63,GBP,Wholesale
394,2023-05-08 23:53:09.441530,nan,PROD019,7,205.56,USD,Wholesale
395,2023-12-03 23:53:09.441530,nan,PROD019,1,311.55,GBP,Wholesale
396,2022-10-16 23:53:09.441530,nan,PROD016,5,188.97,JPY,Retail
397,2023-08-28 23:53:09.441530,nan,PROD019,8,202.46,JPY,Online
398,2024-06-15 23:53:09.441530,nan,PROD017,8,350.86,USD,Wholesale
399,2023-09-29 23:53:09.441530,nan,PROD013,2,469.56,JPY,Wholesale
400,2023-07-06 23:53:09.441530,nan,PROD008,7,275.76,EUR,Online
401,2022-11-29 23:53:09.441530,nan,PROD011,5,386.52,USD,Retail
402,2024-03-06 23:53:09.441530,nan,PROD018,9,53.71,USD,Wholesale
403,2022-03-09 23:53:09.441530,nan,PROD011,3,113.47,USD,Wholesale
404,2023-09-07 23:53:09.441530,nan,PROD009,1,256.04,EUR,Wholesale
405,2024-05-03 23:53:09.441530,nan,PROD014,4,19.81,JPY,Online
406,2024-06-03 23:53:09.441530,nan,PROD002,7,133.9,GBP,Online
407,2021-12-03 23:53:09.441530,nan,PROD017,1,263.53,JPY,Online
408,2023-06-23 23:53:09.441530,nan,PROD016,2,17.33,GBP,Online
409,2021-10-05 23:53:09.441530,nan,PROD005,5,139.63,USD,Retail
410,2022-06-04 23:53:09.441530,nan,PROD001,9,261.88,GBP,Online
411,2022-04-03 23:53:09.441530,nan,PROD009,1,290.84,JPY,Wholesale
412,2024-01-13 23:53:09.441530,nan,PROD003,4,463.62,EUR,Wholesale
413,2024-01-19 23:53:09.441530,nan,PROD014,3,326.22,JPY,Wholesale
414,2021-10-30 23:53:09.441530,nan,PROD018,5,213.22,EUR,Wholesale
415,2023-04-17 23:53:09.441530,nan,PROD012,5,465.87,EUR,Retail
416,2023-08-28 23:53:09.441530,nan,PROD014,2,394.59,EUR,Retail
417,2022-09-30 23:53:09.441530,nan,PROD016,5,108.0,GBP,Retail
418,2023-07-29 23:53:09.441530,nan,PROD005,9,74.11,USD,Retail
419,2024-07-07 23:53:09.441530,nan,PROD020,5,341.15,USD,Retail
420,2022-02-22 23:53:09.441530,nan,PROD020,2,284.34,USD,Retail
421,2022-09-29 23:53:09.441530,nan,PROD015,7,396.94,EUR,Online
422,2022-11-17 23:53:09.441530,nan,PROD009,6,372.01,GBP,Retail
423,2021-11-13 23:53:09.441530,nan,PROD017,7,316.35,GBP,Retail
424,2022-05-21 23:53:09.441530,nan,PROD012,8,493.33,GBP,Wholesale
425,2022-11-27 23:53:09.441530,nan,PROD013,5,271.46,JPY,Wholesale
426,2023-08-17 23:53:09.441530,nan,PROD010,2,65.42,GBP,Retail
427,2023-09-03 23:53:09.441530,nan,PROD007,7,415.85,GBP,Online
428,2023-12-28 23:53:09.441530,nan,PROD007,7,133.41,GBP,Online
429,2022-01-20 23:53:09.441530,nan,PROD008,8,390.88,USD,Online
430,2024-01-31 23:53:09.441530,nan,PROD015,7,478.98,EUR,Online
431,2024-08-26 23:53:09.441530,nan,PROD018,7,351.43,JPY,Retail
432,2022-09-29 23:53:09.441530,nan,PROD001,9,302.05,USD,Online
433,2024-07-13 23:53:09.441530,nan,PROD010,8,235.59,GBP,Retail
434,2024-04-03 23:53:09.441530,nan,PROD019,2,188.56,EUR,Retail
435,2024-02-06 23:53:09.441530,nan,PROD003,2,182.97,EUR,Retail
436,2023-03-21 23:53:09.441530,nan,PROD007,7,321.82,EUR,Retail
437,2024-07-27 23:53:09.441530,nan,PROD004,3,378.12,EUR,Retail
438,2021-12-16 23:53:09.441530,nan,PROD005,1,342.47,GBP,Wholesale
439,2024-07-30 23:53:09.441530,nan,PROD006,9,107.22,JPY,Retail
440,2024-03-21 23:53:09.441530,nan,PROD010,3,252.05,GBP,Retail
441,2022-10-01 23:53:09.441530,nan,PROD012,1,397.9,EUR,Retail
442,2023-05-25 23:53:09.441530,nan,PROD014,6,243.09,GBP,Wholesale
443,2023-09-01 23:53:09.441530,nan,PROD002,4,272.95,EUR,Wholesale
444,2022-04-21 23:53:09.441530,nan,PROD003,1,387.86,GBP,Retail
445,2023-06-18 23:53:09.441530,nan,PROD001,4,334.02,JPY,Online
446,2023-09-19 23:53:09.441530,nan,PROD003,8,210.58,EUR,Retail
447,2023-04-09 23:53:09.441530,nan,PROD015,7,448.75,GBP,Online
448,2024-06-27 23:53:09.441530,nan,PROD016,1,89.66,USD,Online
449,2024-04-09 23:53:09.441530,nan,PROD020,9,497.8,JPY,Retail
450,2023-01-03 23:53:09.441530,nan,PROD002,6,68.24,USD,Online
451,2024-02-28 23:53:09.441530,nan,PROD020,2,17.33,GBP,Wholesale
452,2022-02-15 23:53:09.441530,nan,PROD016,3,446.11,JPY,Retail
453,2024-04-01 23:53:09.441530,nan,PROD015,7,130.03,JPY,Wholesale
454,2023-11-02 23:53:09.441530,nan,PROD007,3,367.55,JPY,Wholesale
455,2023-05-25 23:53:09.441530,nan,PROD005,3,407.4,GBP,Retail
456,2021-09-27 23:53:09.441530,nan,PROD005,5,430.9,JPY,Retail
457,2022-08-03 23:53:09.441530,nan,PROD009,3,495.88,JPY,Retail
458,2023-01-11 23:53:09.441530,nan,PROD014,3,154.08,USD,Wholesale
459,2023-01-22 23:53:09.441530,nan,PROD019,5,358.02,GBP,Retail
460,2022-04-03 23:53:09.441530,nan,PROD018,5,66.55,EUR,Wholesale
461,2024-08-27 23:53:09.441530,nan,PROD009,9,209.34,GBP,Online
462,2022-11-17 23:53:09.441530,nan,PROD003,1,425.51,GBP,Retail
463,2024-01-22 23:53:09.441530,nan,PROD011,1,190.15,JPY,Wholesale
464,2022-02-12 23:53:09.441530,nan,PROD015,9,299.64,USD,Retail
465,2021-11-28 23:53:09.441530,nan,PROD004,5,256.85,USD,Wholesale
466,2023-08-13 23:53:09.441530,nan,PROD005,4,326.52,GBP,Wholesale
467,2021-10-07 23:53:09.441530,nan,PROD018,2,486.72,EUR,Online
468,2022-02-18 23:53:09.441530,nan,PROD012,9,37.31,GBP,Retail
469,2023-06-13 23:53:09.441530,nan,PROD001,6,291.24,EUR,Wholesale
470,2023-09-22 23:53:09.441530,nan,PROD020,9,432.88,EUR,Retail
471,2024-08-15 23:53:09.441530,nan,PROD002,5,245.88,GBP,Wholesale
472,2022-12-18 23:53:09.441530,nan,PROD009,4,48.48,JPY,Online
473,2022-11-28 23:53:09.441530,nan,PROD018,7,284.66,JPY,Wholesale
474,2023-12-06 23:53:09.441530,nan,PROD005,5,172.72,EUR,Wholesale
475,2024-02-10 23:53:09.441530,nan,PROD014,8,85.92,USD,Retail
476,2024-06-19 23:53:09.441530,nan,PROD011,8,426.03,JPY,Online
477,2022-09-20 23:53:09.441530,nan,PROD003,2,265.58,JPY,Wholesale
478,2022-08-12 23:53:09.441530,nan,PROD009,5,467.31,EUR,Retail
479,2022-03-07 23:53:09.441530,nan,PROD002,8,404.95,EUR,Wholesale
480,2023-01-16 23:53:09.441530,nan,PROD014,3,349.56,EUR,Retail
481,2023-12-01 23:53:09.441530,nan,PROD002,7,12.46,JPY,Online
482,2024-03-15 23:53:09.441530,nan,PROD010,3,219.63,JPY,Online
483,2024-03-20 23:53:09.441530,nan,PROD019,6,106.77,USD,Retail
484,2022-01-10 23:53:09.441530,nan,PROD002,2,456.29,USD,Online
485,2021-10-26 23:53:09.441530,nan,PROD016,6,95.55,GBP,Retail
486,2023-07-15 23:53:09.441530,nan,PROD006,6,150.17,EUR,Retail
487,2023-07-02 23:53:09.441530,nan,PROD012,8,263.25,JPY,Online
488,2022-02-18 23:53:09.441530,nan,PROD007,5,139.05,USD,Online
489,2023-11-22 23:53:09.441530,nan,PROD004,1,112.83,EUR,Retail
490,2021-11-17 23:53:09.441530,nan,PROD008,8,303.56,EUR,Retail
491,2024-02-01 23:53:09.441530,nan,PROD019,9,53.58,GBP,Online
492,2022-03-20 23:53:09.441530,nan,PROD010,1,38.5,EUR,Online
493,2023-10-02 23:53:09.441530,nan,PROD001,5,192.4,USD,Retail
494,2021-10-15 23:53:09.441530,nan,PROD005,6,363.13,GBP,Retail
495,2023-06-16 23:53:09.441530,nan,PROD006,4,281.86,JPY,Retail
496,2022-12-13 23:53:09.441530,nan,PROD019,2,217.21,GBP,Online
497,2024-04-26 23:53:09.441530,nan,PROD018,5,287.22,EUR,Wholesale
498,2024-06-30 23:53:09.441530,nan,PROD019,4,189.07,EUR,Retail
499,2023-09-04 23:53:09.441530,nan,PROD019,7,468.71,USD,Wholesale
500,2023-10-22 23:53:09.441530,nan,PROD001,6,36.9,EUR,Online
501,2024-04-23 23:53:09.441530,CUST0012,PROD020,3,339.96,JPY,Wholesale
502,2022-08-22 23:53:09.441530,CUST0056,PROD011,9,446.73,USD,Wholesale
503,2024-04-27 23:53:09.441530,CUST0061,PROD003,4,403.9,EUR,Retail
504,2023-06-28 23:53:09.441530,CUST0061,PROD010,5,100.18,JPY,Wholesale
505,2022-09-06 23:53:09.441530,CUST0040,PROD007,3,155.0,USD,Online
506,2024-06-26 23:53:09.441530,CUST0020,PROD017,8,361.35,EUR,Retail
507,2023-07-06 23:53:09.441530,CUST0042,PROD016,7,51.29,JPY,Wholesale
508,2021-11-27 23:53:09.441530,CUST0007,PROD007,7,407.81,JPY,Wholesale
509,2023-07-28 23:53:09.441530,CUST0079,PROD013,8,362.26,GBP,Wholesale
510,2023-02-20 23:53:09.441530,CUST0073,PROD012,7,367.51,USD,Wholesale
511,2023-08-31 23:53:09.441530,CUST0068,PROD012,3,59.12,GBP,Retail
512,2024-01-15 23:53:09.441530,CUST0031,PROD008,3,361.7,JPY,Retail
513,2021-10-09 23:53:09.441530,CUST0087,PROD008,2,343.11,GBP,Retail
514,2023-09-08 23:53:09.441530,CUST0070,PROD013,1,417.15,GBP,Online
515,2023-01-13 23:53:09.441530,CUST0092,PROD011,5,30.38,GBP,Online
516,2024-04-14 23:53:09.441530,CUST0076,PROD001,4,21.32,USD,Retail
517,2024-03-15 23:53:09.441530,CUST0047,PROD017,2,192.77,EUR,Retail
518,2022-12-03 23:53:09.441530,CUST0051,PROD019,1,82.91,GBP,Online
519,2023-08-31 23:53:09.441530,CUST0058,PROD013,3,283.61,EUR,Wholesale
520,2023-09-20 23:53:09.441530,CUST0022,PROD015,6,459.5,USD,Retail
521,2024-03-11 23:53:09.441530,CUST0024,PROD012,2,201.83,EUR,Retail
522,2024-02-24 23:53:09.441530,CUST0034,PROD017,7,424.03,USD,Wholesale
523,2022-09-23 23:53:09.441530,CUST0063,PROD003,7,10.12,EUR,Online
524,2024-01-29 23:53:09.441530,CUST0060,PROD007,3,92.57,USD,Online
525,2022-05-12 23:53:09.441530,CUST0019,PROD002,1,24.91,JPY,Retail
526,2023-08-08 23:53:09.441530,CUST0024,PROD002,9,170.79,USD,Wholesale
527,2022-11-22 23:53:09.441530,CUST0064,PROD006,5,455.01,EUR,Online
528,2021-09-08 23:53:09.441530,CUST0020,PROD004,2,57.51,GBP,Wholesale
529,2023-12-01 23:53:09.441530,CUST0098,PROD016,8,307.14,JPY,Wholesale
530,2023-11-05 23:53:09.441530,CUST0027,PROD015,4,231.23,GBP,Retail
531,2024-01-23 23:53:09.441530,CUST0058,PROD010,7,469.85,EUR,Wholesale
532,2024-06-23 23:53:09.441530,CUST0044,PROD014,5,70.03,GBP,Wholesale
533,2024-06-10 23:53:09.441530,CUST0093,PROD009,3,113.89,GBP,Wholesale
534,2022-09-07 23:53:09.441530,CUST0065,PROD015,8,24.48,USD,Wholesale
535,2024-08-22 23:53:09.441530,CUST0046,PROD007,2,222.63,EUR,Wholesale
536,2022-01-22 23:53:09.441530,CUST0100,PROD007,1,146.14,GBP,Retail
537,2022-04-10 23:53:09.441530,CUST0054,PROD008,5,436.25,GBP,Online
538,2022-02-22 23:53:09.441530,CUST0039,PROD019,4,306.42,GBP,Online
539,2023-12-30 23:53:09.441530,CUST0007,PROD018,7,310.9,EUR,Wholesale
540,2021-10-31 23:53:09.441530,CUST0054,PROD017,9,270.64,JPY,Retail
541,2023-12-04 23:53:09.441530,CUST0043,PROD018,6,55.01,GBP,Retail
542,2023-11-02 23:53:09.441530,CUST0020,PROD019,1,228.06,GBP,Wholesale
543,2023-07-19 23:53:09.441530,CUST0084,PROD008,8,499.76,JPY,Wholesale
544,2021-12-12 23:53:09.441530,CUST0025,PROD013,2,419.26,JPY,Online
545,2023-01-22 23:53:09.441530,CUST0043,PROD011,4,447.79,JPY,Online
546,2022-09-18 23:53:09.441530,CUST0085,PROD019,3,413.38,GBP,Online
547,2022-10-08 23:53:09.441530,CUST0073,PROD007,6,60.49,USD,Wholesale
548,2023-11-30 23:53:09.441530,CUST0027,PROD005,2,121.45,EUR,Online
549,2023-01-29 23:53:09.441530,CUST0092,PROD005,5,11.53,GBP,Retail
550,2022-12-18 23:53:09.441530,CUST0025,PROD008,9,158.72,JPY,Retail
551,2023-08-08 23:53:09.441530,CUST0036,PROD010,3,63.22,JPY,Wholesale
552,2023-10-09 23:53:09.441530,CUST0098,PROD005,2,241.67,JPY,Wholesale
553,2024-07-11 23:53:09.441530,CUST0066,PROD015,2,341.79,JPY,Online
554,2024-05-22 23:53:09.441530,CUST0009,PROD016,9,438.51,USD,Retail
555,2023-07-07 23:53:09.441530,CUST0083,PROD010,6,377.12,EUR,Online
556,2023-08-13 23:53:09.441530,CUST0079,PROD008,2,469.91,USD,Retail
557,2021-11-20 23:53:09.441530,CUST0053,PROD019,3,36.41,USD,Online
558,2022-11-29 23:53:09.441530,CUST0021,PROD004,1,15.97,EUR,Wholesale
559,2021-08-30 23:53:09.441530,CUST0050,PROD014,2,334.06,GBP,Retail
560,2021-10-19 23:53:09.441530,CUST0016,PROD008,2,151.78,GBP,Retail
561,2023-07-15 23:53:09.441530,CUST0066,PROD014,2,134.22,USD,Retail
562,2023-08-16 23:53:09.441530,CUST0026,PROD012,7,172.13,EUR,Online
563,2022-11-21 23:53:09.441530,CUST0044,PROD001,3,142.2,JPY,Online
564,2024-01-27 23:53:09.441530,CUST0029,PROD019,4,260.6,EUR,Online
565,2022-12-30 23:53:09.441530,CUST0097,PROD018,2,225.67,GBP,Retail
566,2021-10-02 23:53:09.441530,CUST0098,PROD012,5,261.09,USD,Wholesale
567,2021-12-02 23:53:09.441530,CUST0046,PROD010,9,339.63,JPY,Online
568,2024-08-29 23:53:09.441530,CUST0091,PROD001,9,199.69,GBP,Retail
569,2022-01-30 23:53:09.441530,CUST0071,PROD014,7,133.14,JPY,Online
570,2022-05-06 23:53:09.441530,CUST0049,PROD009,8,91.44,EUR,Retail
571,2023-07-04 23:53:09.441530,CUST0015,PROD015,5,181.24,EUR,Retail
572,2022-11-10 23:53:09.441530,CUST0017,PROD014,5,373.49,GBP,Online
573,2021-12-25 23:53:09.441530,CUST0009,PROD009,3,380.79,GBP,Retail
574,2023-10-09 23:53:09.441530,CUST0077,PROD011,6,336.78,JPY,Online
575,2022-05-24 23:53:09.441530,CUST0032,PROD005,1,124.67,JPY,Retail
576,2024-08-11 23:53:09.441530,CUST0066,PROD012,3,298.16,EUR,Wholesale
577,2022-04-22 23:53:09.441530,CUST0059,PROD016,2,289.64,USD,Wholesale
578,2022-09-22 23:53:09.441530,CUST0032,PROD020,7,247.29,JPY,Wholesale
579,2024-05-15 23:53:09.441530,CUST0084,PROD003,9,279.49,EUR,Wholesale
580,2023-10-01 23:53:09.441530,CUST0043,PROD005,4,250.98,USD,Online
581,2022-10-04 23:53:09.441530,CUST0083,PROD019,7,287.07,GBP,Retail
582,2023-05-15 23:53:09.441530,CUST0091,PROD005,8,360.6,GBP,Retail
583,2023-10-05 23:53:09.441530,CUST0100,PROD018,2,63.72,JPY,Wholesale
584,2024-03-05 23:53:09.441530,CUST0059,PROD004,7,377.32,USD,Wholesale
585,2023-12-30 23:53:09.441530,CUST0030,PROD015,3,76.58,EUR,Retail
586,2023-03-30 23:53:09.441530,CUST0011,PROD005,8,42.65,JPY,Retail
587,2021-11-12 23:53:09.441530,CUST0080,PROD008,6,488.28,EUR,Retail
588,2022-11-07 23:53:09.441530,CUST0026,PROD016,3,478.93,USD,Wholesale
589,2021-12-10 23:53:09.441530,CUST0094,PROD001,8,39.61,JPY,Retail
590,2023-10-02 23:53:09.441530,CUST0002,PROD005,3,227.19,USD,Wholesale
591,2023-09-06 23:53:09.441530,CUST0034,PROD018,9,101.26,USD,Wholesale
592,2023-11-13 23:53:09.441530,CUST0041,PROD016,3,247.82,USD,Wholesale
593,2021-12-05 23:53:09.441530,CUST0086,PROD010,1,416.79,EUR,Retail
594,2023-11-05 23:53:09.441530,CUST0031,PROD004,2,475.8,GBP,Wholesale
595,2024-01-05 23:53:09.441530,CUST0063,PROD018,4,320.78,JPY,Online
596,2022-11-07 23:53:09.441530,CUST0055,PROD017,2,183.41,EUR,Retail
597,2022-11-19 23:53:09.441530,CUST0061,PROD013,4,305.63,USD,Retail
598,2022-05-05 23:53:09.441530,CUST0085,PROD008,4,162.88,EUR,Retail
599,2022-02-11 23:53:09.441530,CUST0036,PROD008,4,455.81,USD,Retail
600,2024-05-09 23:53:09.441530,CUST0040,PROD012,1,436.5,USD,Wholesale
601,2024-06-14 23:53:09.441530,CUST0023,PROD018,9,283.53,USD,Online
602,2023-02-22 23:53:09.441530,CUST0026,PROD006,7,169.15,USD,Wholesale
603,2023-09-27 23:53:09.441530,CUST0018,PROD007,2,153.76,EUR,Online
604,2021-11-18 23:53:09.441530,CUST0079,PROD017,3,26.37,USD,Retail
605,2022-01-09 23:53:09.441530,CUST0034,PROD005,8,409.75,EUR,Wholesale
606,2023-11-04 23:53:09.441530,CUST0086,PROD019,7,230.69,EUR,Wholesale
607,2024-02-15 23:53:09.441530,CUST0028,PROD008,4,169.32,GBP,Wholesale
608,2022-01-14 23:53:09.441530,CUST0049,PROD019,4,240.84,EUR,Online
609,2022-03-01 23:53:09.441530,CUST0064,PROD008,9,411.18,GBP,Online
610,2023-10-23 23:53:09.441530,CUST0071,PROD019,5,71.06,GBP,Retail
611,2024-05-09 23:53:09.441530,CUST0063,PROD007,5,430.25,GBP,Wholesale
612,2021-11-06 23:53:09.441530,CUST0062,PROD003,7,449.78,EUR,Retail
613,2023-02-26 23:53:09.441530,CUST0042,PROD006,1,473.89,GBP,Online
614,2021-10-21 23:53:09.441530,CUST0024,PROD008,3,204.77,JPY,Retail
615,2022-03-22 23:53:09.441530,CUST0035,PROD018,2,116.4,USD,Wholesale
616,2022-01-02 23:53:09.441530,CUST0077,PROD015,6,193.08,EUR,Wholesale
617,2021-10-11 23:53:09.441530,CUST0055,PROD017,6,173.13,USD,Online
618,2021-12-18 23:53:09.441530,CUST0049,PROD004,1,96.32,EUR,Online
619,2023-09-29 23:53:09.441530,CUST0077,PROD007,6,307.56,GBP,Retail
620,2023-12-25 23:53:09.441530,CUST0095,PROD017,2,243.55,JPY,Wholesale
621,2021-12-02 23:53:09.441530,CUST0059,PROD006,4,434.19,GBP,Retail
622,2024-02-15 23:53:09.441530,CUST0083,PROD013,6,25.73,EUR,Online
623,2022-08-24 23:53:09.441530,CUST0093,PROD007,3,325.5,GBP,Online
624,2024-02-15 23:53:09.441530,CUST0022,PROD009,3,383.84,JPY,Retail
625,2022-06-06 23:53:09.441530,CUST0085,PROD019,3,382.15,USD,Wholesale
626,2023-06-27 23:53:09.441530,CUST0061,PROD020,4,444.18,USD,Online
627,2021-11-30 23:53:09.441530,CUST0080,PROD013,9,367.23,GBP,Retail
628,2023-07-02 23:53:09.441530,CUST0030,PROD015,4,464.63,EUR,Wholesale
629,2021-10-29 23:53:09.441530,CUST0069,PROD017,4,173.0,EUR,Retail
630,2023-05-25 23:53:09.441530,CUST0060,PROD005,4,256.57,USD,Online
631,2024-08-08 23:53:09.441530,CUST0006,PROD019,7,16.9,JPY,Wholesale
632,2024-06-23 23:53:09.441530,CUST0085,PROD006,5,13.41,GBP,Online
633,2023-04-25 23:53:09.441530,CUST0011,PROD012,2,127.66,GBP,Online
634,2023-07-12 23:53:09.441530,CUST0024,PROD015,7,59.4,USD,Online
635,2023-02-14 23:53:09.441530,CUST0092,PROD015,3,137.5,EUR,Online
636,2023-12-15 23:53:09.441530,CUST0079,PROD003,1,96.75,GBP,Online
637,2023-06-05 23:53:09.441530,CUST0051,PROD004,9,23.97,EUR,Retail
638,2022-04-19 23:53:09.441530,CUST0019,PROD005,5,455.56,EUR,Online
639,2023-02-04 23:53:09.441530,CUST0050,PROD006,1,14.03,USD,Online
640,2022-08-10 23:53:09.441530,CUST0081,PROD006,1,370.68,EUR,Online
641,2024-08-03 23:53:09.441530,CUST0003,PROD017,1,84.55,JPY,Wholesale
642,2023-02-26 23:53:09.441530,CUST0003,PROD008,9,456.99,JPY,Online
643,2023-11-01 23:53:09.441530,CUST0092,PROD019,8,447.47,USD,Wholesale
644,2022-05-05 23:53:09.441530,CUST0031,PROD020,6,330.41,GBP,Retail
645,2021-10-15 23:53:09.441530,CUST0047,PROD013,6,339.39,EUR,Online
646,2022-03-31 23:53:09.441530,CUST0008,PROD015,6,126.19999999999999,JPY,Retail
647,2022-04-25 23:53:09.441530,CUST0017,PROD017,4,492.59,USD,Retail
648,2024-08-13 23:53:09.441530,CUST0099,PROD017,5,440.14,USD,Online
649,2022-08-14 23:53:09.441530,CUST0100,PROD002,3,448.6,EUR,Retail
650,2021-12-14 23:53:09.441530,CUST0091,PROD003,3,333.03,USD,Online
651,2023-12-08 23:53:09.441530,CUST0045,PROD009,7,178.95,GBP,Retail
652,2021-10-16 23:53:09.441530,CUST0097,PROD006,5,447.89,EUR,Wholesale
653,2022-08-01 23:53:09.441530,CUST0060,PROD001,8,152.84,GBP,Wholesale
654,2024-07-14 23:53:09.441530,CUST0075,PROD019,5,285.73,JPY,Wholesale
655,2023-11-11 23:53:09.441530,CUST0021,PROD004,4,58.87,JPY,Online
656,2021-09-06 23:53:09.441530,CUST0070,PROD013,3,461.76,JPY,Retail
657,2023-05-16 23:53:09.441530,CUST0021,PROD020,2,78.98,JPY,Wholesale
658,2023-08-18 23:53:09.441530,CUST0058,PROD008,3,120.2,USD,Online
659,2022-06-28 23:53:09.441530,CUST0055,PROD005,7,283.49,GBP,Wholesale
660,2023-05-30 23:53:09.441530,CUST0028,PROD010,8,384.41,USD,Wholesale
661,2021-10-24 23:53:09.441530,CUST0081,PROD020,5,313.48,USD,Online
662,2023-08-25 23:53:09.441530,CUST0082,PROD019,1,123.75,JPY,Wholesale
663,2023-02-06 23:53:09.441530,CUST0075,PROD012,3,10.46,GBP,Online
664,2022-12-16 23:53:09.441530,CUST0046,PROD001,4,381.0,EUR,Wholesale
665,2021-09-26 23:53:09.441530,CUST0044,PROD009,4,492.75,EUR,Online
666,2021-11-15 23:53:09.441530,CUST0089,PROD016,1,406.86,EUR,Wholesale
667,2022-08-29 23:53:09.441530,CUST0094,PROD017,9,235.5,GBP,Retail
668,2023-06-26 23:53:09.441530,CUST0025,PROD018,4,452.85,JPY,Retail
669,2023-02-06 23:53:09.441530,CUST0071,PROD014,2,210.83,JPY,Online
670,2023-07-29 23:53:09.441530,CUST0049,PROD017,9,267.22,GBP,Online
671,2024-01-29 23:53:09.441530,CUST0046,PROD001,4,243.79,JPY,Retail
672,2024-06-25 23:53:09.441530,CUST0091,PROD015,4,229.34,GBP,Online
673,2024-06-21 23:53:09.441530,CUST0090,PROD019,6,389.84,GBP,Wholesale
674,2024-03-05 23:53:09.441530,CUST0063,PROD002,8,268.12,EUR,Wholesale
675,2023-09-18 23:53:09.441530,CUST0077,PROD014,5,165.19,EUR,Wholesale
676,2022-08-27 23:53:09.441530,CUST0088,PROD002,8,136.5,USD,Wholesale
677,2023-11-13 23:53:09.441530,CUST0012,PROD015,1,28.5,GBP,Wholesale
678,2023-09-07 23:53:09.441530,CUST0078,PROD001,4,295.77,EUR,Wholesale
679,2024-07-03 23:53:09.441530,CUST0057,PROD001,1,122.68,EUR,Wholesale
680,2022-12-27 23:53:09.441530,CUST0073,PROD012,3,82.59,EUR,Online
681,2021-09-26 23:53:09.441530,CUST0064,PROD015,7,330.38,JPY,Retail
